job_id,salary_usd,experience_level,education_required,years_experience,required_skills,posting_date,industry
AI13410,208472,EX,Bachelor,12,"Data Visualization, NLP, Git, PyTorch, Python",2024-07-21,Government
AI13411,87693,SE,Associate,9,"R, Deep Learning, Linux, Hadoop",2025-02-08,Government
AI13412,72084,MI,Master,3,"Kubernetes, Scala, SQL, Linux",2025-04-22,Education
AI13413,75359,MI,Master,3,"Scala, TensorFlow, Tableau, Data Visualization",2024-08-08,Healthcare
AI13414,57177,MI,Associate,4,"Python, Statistics, SQL",2024-04-15,Retail
AI13415,114581,SE,Associate,7,"Git, R, Statistics",2025-02-12,Manufacturing
AI13416,98350,SE,Associate,5,"SQL, Computer Vision, Java, Deep Learning, GCP",2024-09-28,Retail
AI13417,84350,MI,Bachelor,2,"Git, Scala, Computer Vision, Data Visualization, R",2024-10-15,Education
AI13418,127318,EX,Bachelor,15,"SQL, R, PyTorch, GCP",2024-08-17,Transportation
AI13419,112887,SE,Master,5,"PyTorch, Java, Python, Tableau, TensorFlow",2025-03-02,Media
AI13420,188507,EX,Associate,15,"SQL, R, Java",2025-01-05,Education
AI13421,116606,MI,Master,2,"Computer Vision, Data Visualization, PyTorch, Kubernetes, TensorFlow",2025-04-16,Energy
AI13422,104534,MI,Associate,3,"Kubernetes, PyTorch, TensorFlow, Computer Vision",2025-03-29,Education
AI13423,175432,EX,PhD,13,"Java, TensorFlow, Data Visualization, Spark, MLOps",2025-02-19,Real Estate
AI13424,169881,MI,Master,4,"Spark, Kubernetes, NLP, R, Data Visualization",2024-03-19,Real Estate
AI13425,152085,EX,PhD,11,"Scala, Azure, GCP",2024-09-10,Gaming
AI13426,95119,MI,PhD,2,"TensorFlow, Kubernetes, Linux, MLOps",2025-01-01,Education
AI13427,101155,SE,Master,6,"Azure, GCP, NLP, MLOps",2024-01-25,Media
AI13428,116240,EX,Associate,16,"MLOps, SQL, Tableau, Data Visualization, PyTorch",2025-04-30,Consulting
AI13429,85442,SE,PhD,7,"Data Visualization, Kubernetes, SQL, Azure",2024-06-19,Retail
AI13430,130677,MI,PhD,4,"Azure, Computer Vision, Linux, Git, Scala",2024-08-04,Consulting
AI13431,253429,EX,Master,10,"Azure, Python, TensorFlow, AWS, MLOps",2025-03-12,Education
AI13432,114146,SE,PhD,7,"Statistics, MLOps, Linux, Scala, PyTorch",2025-04-06,Media
AI13433,46542,EN,Master,0,"R, Computer Vision, Data Visualization, AWS",2024-06-20,Manufacturing
AI13434,66597,EN,Master,0,"Python, Mathematics, TensorFlow",2024-01-02,Telecommunications
AI13435,113238,EN,Associate,0,"Deep Learning, SQL, R",2024-07-27,Automotive
AI13436,140639,EX,Bachelor,11,"Spark, Docker, SQL, Mathematics",2024-11-14,Media
AI13437,150990,SE,Bachelor,5,"Linux, Git, PyTorch",2025-03-18,Government
AI13438,214890,EX,Bachelor,17,"NLP, GCP, Python",2025-03-24,Transportation
AI13439,163637,EX,Associate,17,"Tableau, R, PyTorch, AWS, Java",2024-05-03,Consulting
AI13440,94026,EN,Associate,1,"TensorFlow, Docker, Hadoop",2025-01-13,Education
AI13441,79699,EN,Bachelor,1,"Tableau, NLP, Kubernetes, GCP, Java",2024-09-10,Healthcare
AI13442,66011,EN,Master,1,"MLOps, SQL, Kubernetes, NLP",2024-08-29,Energy
AI13443,38061,EN,Master,0,"Python, Docker, GCP, AWS",2024-02-19,Transportation
AI13444,128165,EX,Master,16,"Mathematics, SQL, Java, PyTorch",2024-06-24,Manufacturing
AI13445,139720,SE,Master,9,"TensorFlow, AWS, Java, Hadoop, Deep Learning",2025-01-21,Technology
AI13446,60621,EN,Master,0,"Git, Azure, Data Visualization",2024-06-16,Education
AI13447,55058,EN,Master,0,"Mathematics, R, Deep Learning",2025-02-08,Energy
AI13448,342747,EX,Associate,17,"Scala, R, MLOps, Mathematics",2024-02-23,Automotive
AI13449,81361,EN,Master,0,"Python, Azure, GCP",2024-05-10,Education
AI13450,192061,EX,Bachelor,11,"Kubernetes, Statistics, NLP",2024-12-31,Consulting
AI13451,174801,EX,Associate,16,"Statistics, Tableau, Python",2025-03-26,Education
AI13452,123764,EN,Master,0,"Python, TensorFlow, PyTorch, Java",2024-08-01,Education
AI13453,105923,SE,Bachelor,6,"AWS, Computer Vision, PyTorch",2024-01-13,Telecommunications
AI13454,59062,EN,Associate,1,"PyTorch, Git, Tableau",2024-09-29,Manufacturing
AI13455,95109,SE,Associate,5,"Deep Learning, Python, PyTorch, GCP, Git",2024-06-13,Technology
AI13456,146650,SE,PhD,8,"NLP, Scala, Kubernetes, GCP",2024-03-28,Real Estate
AI13457,128209,SE,Master,8,"MLOps, Git, AWS, SQL",2024-01-19,Consulting
AI13458,63136,EN,PhD,1,"Tableau, Scala, Hadoop, Docker",2025-04-08,Gaming
AI13459,90290,SE,Bachelor,7,"R, Java, Python",2024-04-09,Real Estate
AI13460,165007,SE,Bachelor,8,"Kubernetes, GCP, Linux",2024-11-15,Education
AI13461,163656,EX,PhD,19,"PyTorch, R, Tableau, Git",2025-03-18,Consulting
AI13462,67783,MI,PhD,3,"NLP, Mathematics, Data Visualization",2025-04-15,Government
AI13463,88786,EN,Master,1,"SQL, Hadoop, Java, Statistics",2024-05-19,Education
AI13464,280373,EX,Master,11,"Docker, Scala, Data Visualization, TensorFlow, Mathematics",2024-02-04,Government
AI13465,291444,EX,Bachelor,18,"Python, Java, SQL, Git, TensorFlow",2024-07-31,Transportation
AI13466,58540,MI,Bachelor,2,"Kubernetes, Linux, NLP, AWS, R",2024-10-22,Education
AI13467,93004,SE,PhD,7,"R, MLOps, Mathematics, PyTorch",2024-07-13,Media
AI13468,306988,EX,Associate,13,"Deep Learning, Kubernetes, Data Visualization, Git, Computer Vision",2024-04-10,Government
AI13469,155227,EX,Associate,13,"Kubernetes, TensorFlow, Statistics, PyTorch, AWS",2024-06-20,Retail
AI13470,115979,MI,Bachelor,3,"Azure, Kubernetes, Java, Git",2025-01-31,Retail
AI13471,85046,SE,Associate,6,"TensorFlow, Computer Vision, Python, Azure",2025-04-29,Retail
AI13472,115191,SE,Associate,8,"Azure, NLP, Hadoop, Data Visualization, Deep Learning",2024-07-02,Real Estate
AI13473,47386,EN,Bachelor,0,"Docker, Hadoop, Mathematics, SQL, Spark",2024-03-17,Manufacturing
AI13474,118928,SE,Master,8,"NLP, Scala, Git, PyTorch, Linux",2024-12-27,Automotive
AI13475,83970,SE,Associate,7,"Docker, Hadoop, Azure, Statistics",2024-02-02,Healthcare
AI13476,49949,EN,Master,1,"PyTorch, Hadoop, Tableau",2024-12-25,Transportation
AI13477,100360,SE,Master,8,"Scala, Computer Vision, PyTorch, Mathematics",2025-01-03,Technology
AI13478,61407,EN,Associate,1,"Tableau, TensorFlow, Java, Linux",2025-02-23,Media
AI13479,93246,SE,PhD,8,"AWS, Docker, Kubernetes",2024-11-27,Consulting
AI13480,104447,SE,Bachelor,8,"Kubernetes, Docker, Python",2024-04-11,Media
AI13481,95298,MI,Bachelor,3,"Hadoop, SQL, Data Visualization",2025-03-01,Consulting
AI13482,55419,EN,Master,1,"Kubernetes, Git, Spark, Linux, Tableau",2025-04-30,Transportation
AI13483,128888,EX,Associate,13,"Spark, PyTorch, Tableau",2024-02-29,Consulting
AI13484,89546,MI,Associate,2,"Java, SQL, Git",2024-05-09,Finance
AI13485,69724,MI,Master,3,"Data Visualization, Hadoop, Deep Learning",2024-06-05,Consulting
AI13486,162392,SE,Associate,5,"GCP, Kubernetes, Hadoop, Tableau",2024-07-19,Real Estate
AI13487,237332,EX,PhD,12,"SQL, NLP, AWS",2024-05-05,Automotive
AI13488,158554,EX,Master,17,"NLP, Linux, Computer Vision, Scala, Java",2025-02-14,Manufacturing
AI13489,121033,MI,Associate,3,"Deep Learning, Hadoop, MLOps, Mathematics, AWS",2024-09-03,Automotive
AI13490,103035,SE,Master,7,"Deep Learning, Hadoop, TensorFlow, Tableau, AWS",2024-04-20,Education
AI13491,72999,MI,PhD,4,"Python, MLOps, Data Visualization",2024-04-01,Media
AI13492,80632,MI,Associate,3,"Scala, Git, Java",2024-05-12,Media
AI13493,66382,MI,Bachelor,3,"AWS, SQL, Docker, PyTorch",2024-04-22,Consulting
AI13494,55233,EN,Associate,0,"Deep Learning, NLP, Docker",2024-03-05,Automotive
AI13495,51587,EN,Bachelor,0,"Docker, Linux, Deep Learning, Java, R",2024-05-12,Automotive
AI13496,163255,EX,Bachelor,19,"Git, Docker, Spark",2024-07-19,Healthcare
AI13497,94503,EN,Master,1,"Statistics, SQL, R",2024-03-12,Consulting
AI13498,58284,EN,PhD,1,"Spark, Scala, MLOps",2024-01-07,Healthcare
AI13499,94088,EN,Master,0,"MLOps, R, Scala",2024-05-05,Gaming
AI13500,212402,EX,PhD,19,"Spark, R, Statistics, Deep Learning, Python",2024-09-14,Manufacturing
AI13501,178175,SE,PhD,6,"AWS, Spark, TensorFlow",2024-12-08,Healthcare
AI13502,47359,EN,PhD,1,"R, Computer Vision, Python, Data Visualization",2024-09-14,Transportation
AI13503,94743,SE,Master,8,"Tableau, SQL, PyTorch, GCP",2024-09-27,Telecommunications
AI13504,80586,SE,Associate,8,"PyTorch, R, GCP, NLP",2024-11-26,Manufacturing
AI13505,76701,EN,Bachelor,0,"Linux, SQL, Tableau, AWS",2024-11-13,Healthcare
AI13506,128518,EX,Associate,18,"Scala, Python, Computer Vision, Mathematics, MLOps",2025-04-12,Retail
AI13507,76665,MI,Associate,3,"MLOps, Mathematics, Computer Vision, Hadoop",2025-01-08,Healthcare
AI13508,84345,MI,Bachelor,2,"R, AWS, Mathematics, Kubernetes",2024-11-01,Automotive
AI13509,63988,EN,PhD,1,"PyTorch, SQL, Azure, Tableau",2024-10-29,Finance
AI13510,66262,SE,PhD,6,"Deep Learning, Scala, MLOps, Tableau, Linux",2025-04-21,Telecommunications
AI13511,74400,EN,PhD,1,"Python, TensorFlow, Data Visualization, PyTorch, Tableau",2024-09-26,Government
AI13512,87274,SE,PhD,8,"Kubernetes, Docker, PyTorch, SQL",2024-06-09,Finance
AI13513,60753,MI,Master,3,"Git, Hadoop, NLP, Deep Learning",2024-02-17,Gaming
AI13514,60684,EN,Bachelor,0,"Git, NLP, Scala, Kubernetes, Statistics",2024-08-08,Gaming
AI13515,135485,SE,PhD,7,"Azure, NLP, Data Visualization, SQL, MLOps",2025-03-21,Transportation
AI13516,129194,EX,Master,18,"Data Visualization, Hadoop, Python, TensorFlow",2024-02-17,Government
AI13517,64681,EN,Master,1,"NLP, Python, SQL",2024-02-01,Retail
AI13518,161388,SE,Associate,6,"SQL, Mathematics, PyTorch, Spark, MLOps",2025-01-12,Finance
AI13519,203237,EX,PhD,14,"Java, R, Azure, NLP",2024-07-21,Manufacturing
AI13520,77113,EN,PhD,0,"GCP, Tableau, Scala, MLOps, Kubernetes",2024-03-13,Consulting
AI13521,73689,MI,PhD,2,"SQL, Hadoop, Statistics, Git, Mathematics",2024-08-18,Transportation
AI13522,234733,EX,Bachelor,11,"Linux, Git, Tableau, Kubernetes",2024-04-04,Telecommunications
AI13523,187280,SE,Master,6,"Git, Computer Vision, Python, Spark, Java",2025-02-10,Education
AI13524,62748,EN,Associate,1,"Tableau, Scala, Python",2024-03-07,Transportation
AI13525,55958,EN,PhD,1,"Computer Vision, Python, MLOps, GCP, NLP",2024-11-17,Media
AI13526,160822,EX,Associate,14,"SQL, Python, Deep Learning, R, Spark",2024-09-18,Telecommunications
AI13527,59398,EN,PhD,1,"Computer Vision, GCP, Hadoop, PyTorch, Spark",2024-03-13,Transportation
AI13528,88278,EX,Bachelor,11,"Spark, Python, Data Visualization, MLOps",2024-05-26,Telecommunications
AI13529,111141,MI,Associate,2,"SQL, TensorFlow, Tableau, Data Visualization",2024-05-09,Telecommunications
AI13530,37359,EN,Bachelor,0,"Kubernetes, MLOps, PyTorch, SQL",2024-04-11,Energy
AI13531,127222,SE,Associate,8,"GCP, Docker, Linux, R, Mathematics",2025-02-22,Consulting
AI13532,120608,SE,PhD,8,"Computer Vision, Linux, NLP",2024-03-27,Media
AI13533,125931,SE,Master,7,"Docker, PyTorch, MLOps",2024-04-27,Telecommunications
AI13534,193945,SE,PhD,5,"AWS, Spark, PyTorch",2025-03-20,Gaming
AI13535,63430,EN,Bachelor,1,"GCP, TensorFlow, Data Visualization",2024-07-30,Media
AI13536,187405,EX,Master,13,"R, Python, GCP, Kubernetes",2025-03-28,Real Estate
AI13537,80701,SE,PhD,7,"Scala, Data Visualization, Azure, MLOps",2024-04-13,Retail
AI13538,116182,MI,Master,4,"R, SQL, Mathematics",2025-02-12,Energy
AI13539,130479,SE,Master,6,"Git, Python, Hadoop, Mathematics, Computer Vision",2025-04-10,Media
AI13540,68710,MI,PhD,3,"MLOps, SQL, Data Visualization, GCP",2025-02-05,Gaming
AI13541,116443,EX,Bachelor,16,"PyTorch, Scala, MLOps, TensorFlow, Python",2024-08-05,Government
AI13542,70154,MI,Bachelor,2,"Data Visualization, Docker, Linux",2025-01-15,Real Estate
AI13543,129614,EX,Master,16,"Hadoop, TensorFlow, Computer Vision, Azure",2024-08-11,Healthcare
AI13544,135689,MI,Master,4,"TensorFlow, Docker, R, PyTorch",2024-04-23,Gaming
AI13545,69077,MI,Master,3,"Tableau, Linux, Spark, MLOps",2024-05-02,Technology
AI13546,61849,MI,Bachelor,4,"R, Tableau, MLOps, Hadoop, GCP",2024-10-16,Consulting
AI13547,102193,MI,Associate,2,"Tableau, Hadoop, MLOps, Scala, GCP",2024-01-14,Retail
AI13548,69977,EN,Master,0,"Python, Azure, Kubernetes, Java, Scala",2024-06-08,Manufacturing
AI13549,74892,MI,Associate,4,"MLOps, SQL, Java, Scala, Statistics",2025-01-13,Energy
AI13550,94380,SE,Bachelor,9,"Computer Vision, SQL, Tableau",2024-07-29,Energy
AI13551,51164,EN,Master,1,"SQL, NLP, PyTorch, Azure, Statistics",2024-09-26,Telecommunications
AI13552,109899,MI,Master,3,"Linux, Kubernetes, NLP",2025-04-02,Transportation
AI13553,353055,EX,Master,10,"TensorFlow, Java, NLP, Scala",2024-10-22,Media
AI13554,177714,SE,PhD,8,"PyTorch, Tableau, MLOps",2024-09-11,Automotive
AI13555,79453,SE,Master,7,"NLP, Scala, Kubernetes",2025-04-22,Media
AI13556,64430,EN,Master,1,"SQL, NLP, R, Linux",2025-01-06,Manufacturing
AI13557,76697,MI,Master,4,"Python, AWS, SQL",2025-03-02,Technology
AI13558,198558,EX,PhD,19,"Docker, Python, Data Visualization, Mathematics, Scala",2024-12-10,Consulting
AI13559,185215,SE,Bachelor,6,"SQL, Git, Java, Deep Learning, GCP",2024-06-20,Gaming
AI13560,171198,EX,Master,12,"PyTorch, Kubernetes, Data Visualization",2025-01-24,Transportation
AI13561,40636,EN,Associate,0,"GCP, R, Mathematics, Spark",2025-01-31,Gaming
AI13562,127112,SE,PhD,6,"TensorFlow, SQL, Computer Vision",2024-12-31,Transportation
AI13563,54532,EN,Associate,1,"Statistics, TensorFlow, PyTorch, Kubernetes",2024-04-23,Consulting
AI13564,44332,EN,Master,1,"Deep Learning, GCP, R, Scala",2024-04-29,Energy
AI13565,75681,MI,Bachelor,2,"Python, Git, MLOps, GCP, SQL",2024-01-16,Government
AI13566,46845,EN,Bachelor,0,"Kubernetes, Computer Vision, Python, Data Visualization",2024-06-23,Gaming
AI13567,125960,SE,PhD,6,"Deep Learning, Docker, Hadoop",2024-09-01,Manufacturing
AI13568,55421,EN,Master,1,"Linux, SQL, Tableau, NLP, Hadoop",2025-04-20,Transportation
AI13569,100454,SE,Associate,6,"TensorFlow, Scala, Python, NLP",2024-01-03,Media
AI13570,46233,EN,Bachelor,1,"PyTorch, Git, SQL, GCP, Tableau",2024-02-16,Consulting
AI13571,47117,EN,Bachelor,0,"SQL, TensorFlow, Tableau, NLP",2024-11-28,Real Estate
AI13572,189821,EX,Associate,18,"Python, Statistics, TensorFlow",2024-02-23,Media
AI13573,62253,EN,Bachelor,0,"Java, PyTorch, Scala, TensorFlow, R",2025-04-01,Automotive
AI13574,273938,EX,PhD,14,"Linux, Java, Data Visualization, Deep Learning",2025-03-11,Consulting
AI13575,238984,EX,PhD,12,"R, Statistics, PyTorch",2024-06-09,Real Estate
AI13576,91649,MI,PhD,4,"Computer Vision, Docker, NLP, Deep Learning",2024-02-25,Real Estate
AI13577,175069,EX,Bachelor,11,"Python, Kubernetes, TensorFlow, Linux",2025-01-01,Telecommunications
AI13578,177802,SE,PhD,6,"Mathematics, Kubernetes, Linux",2024-06-12,Technology
AI13579,47234,EN,Master,0,"NLP, PyTorch, MLOps",2025-03-11,Transportation
AI13580,43884,EN,Associate,1,"Hadoop, GCP, Java",2024-02-25,Real Estate
AI13581,84698,EN,Bachelor,1,"Python, TensorFlow, Java, PyTorch",2024-03-05,Education
AI13582,54512,EN,PhD,0,"PyTorch, TensorFlow, Mathematics",2024-10-15,Energy
AI13583,37024,EN,Bachelor,1,"Scala, R, GCP, Statistics, Kubernetes",2024-03-23,Retail
AI13584,155424,EX,PhD,19,"Scala, MLOps, Data Visualization",2024-03-05,Manufacturing
AI13585,160532,SE,PhD,5,"MLOps, Hadoop, Python, TensorFlow, PyTorch",2024-07-02,Transportation
AI13586,150235,EX,Master,17,"Java, Azure, Computer Vision",2024-05-02,Healthcare
AI13587,289919,EX,Associate,18,"Spark, Kubernetes, Data Visualization, PyTorch, GCP",2024-10-27,Finance
AI13588,62499,EN,Master,1,"Docker, Java, NLP",2024-09-09,Telecommunications
AI13589,239967,EX,Master,18,"Computer Vision, Spark, Python, PyTorch, R",2025-02-13,Education
AI13590,62578,MI,Associate,3,"MLOps, Kubernetes, Statistics",2025-04-28,Consulting
AI13591,78581,MI,Associate,2,"Spark, Mathematics, NLP, SQL, Linux",2024-03-16,Gaming
AI13592,142901,EX,Associate,14,"Git, Tableau, Azure, Scala, AWS",2024-09-23,Finance
AI13593,106554,MI,Associate,4,"Java, R, Git, GCP",2024-09-22,Energy
AI13594,131581,EX,Master,12,"Docker, Kubernetes, Data Visualization, NLP",2024-05-28,Consulting
AI13595,95820,SE,Associate,5,"Java, TensorFlow, NLP, Kubernetes, Computer Vision",2024-06-08,Transportation
AI13596,318389,EX,Master,16,"Scala, PyTorch, Tableau, Spark, Azure",2024-03-31,Automotive
AI13597,139902,SE,Bachelor,6,"Data Visualization, PyTorch, Deep Learning, SQL",2024-03-30,Finance
AI13598,130060,SE,PhD,5,"Scala, Linux, Statistics",2024-11-04,Automotive
AI13599,75936,MI,Master,4,"Python, TensorFlow, Kubernetes, Java, Spark",2025-02-17,Education
AI13600,89940,MI,Associate,2,"SQL, PyTorch, Statistics, Kubernetes",2024-10-03,Real Estate
AI13601,105455,SE,Master,8,"GCP, Tableau, MLOps, Java",2024-02-08,Education
AI13602,57369,EN,PhD,0,"Computer Vision, Deep Learning, Tableau, Azure, Java",2024-05-13,Technology
AI13603,105358,SE,Master,9,"Linux, Scala, SQL, Hadoop, TensorFlow",2024-08-12,Technology
AI13604,97919,MI,Associate,4,"MLOps, Hadoop, SQL",2025-02-05,Government
AI13605,57367,EN,PhD,0,"R, Tableau, SQL",2024-03-13,Consulting
AI13606,90554,MI,Associate,4,"AWS, Linux, Scala, Docker",2024-01-25,Media
AI13607,167444,EX,Master,10,"AWS, TensorFlow, GCP, Python, Hadoop",2024-12-24,Transportation
AI13608,68108,MI,Bachelor,2,"TensorFlow, Mathematics, PyTorch",2024-11-12,Government
AI13609,71867,MI,Associate,3,"SQL, GCP, Spark, NLP",2024-04-14,Real Estate
AI13610,151662,SE,PhD,9,"Git, Mathematics, Spark",2025-03-26,Retail
AI13611,78427,EN,PhD,1,"AWS, TensorFlow, Data Visualization",2024-10-11,Gaming
AI13612,126654,EX,Master,11,"Java, Git, SQL, AWS, Linux",2024-06-03,Energy
AI13613,71166,MI,Master,2,"Java, Kubernetes, TensorFlow",2024-10-15,Automotive
AI13614,84950,EN,PhD,1,"Git, Statistics, R, Linux, Azure",2024-09-25,Retail
AI13615,119429,MI,Bachelor,2,"Spark, GCP, Deep Learning",2024-08-30,Retail
AI13616,85879,SE,Bachelor,8,"Linux, R, MLOps, Data Visualization, PyTorch",2024-10-10,Automotive
AI13617,251926,EX,Master,12,"GCP, Hadoop, Git, Kubernetes, PyTorch",2025-01-25,Media
AI13618,71915,EN,Bachelor,0,"TensorFlow, SQL, Python",2024-11-09,Manufacturing
AI13619,136129,EX,Bachelor,18,"SQL, Python, Docker, Computer Vision, R",2025-02-01,Healthcare
AI13620,67249,MI,Master,2,"Data Visualization, Spark, Tableau",2024-02-12,Gaming
AI13621,94719,EX,Bachelor,19,"Linux, R, PyTorch, Statistics, Deep Learning",2024-04-10,Retail
AI13622,107397,MI,Bachelor,3,"Scala, NLP, PyTorch, MLOps",2024-03-28,Real Estate
AI13623,85964,SE,Associate,8,"Linux, Docker, GCP, Tableau, Java",2024-12-13,Media
AI13624,113923,EX,Bachelor,12,"SQL, PyTorch, Computer Vision, Azure",2024-12-10,Finance
AI13625,85468,SE,PhD,9,"Deep Learning, Linux, PyTorch, GCP",2025-02-21,Gaming
AI13626,177096,EX,Bachelor,17,"NLP, SQL, Java, Kubernetes, Tableau",2024-06-14,Manufacturing
AI13627,87196,SE,Associate,9,"Tableau, Data Visualization, SQL, Hadoop, Deep Learning",2025-01-12,Automotive
AI13628,147056,EX,Master,10,"Tableau, PyTorch, Java, SQL",2024-07-12,Healthcare
AI13629,89550,EN,PhD,1,"Scala, Kubernetes, Deep Learning, Docker, AWS",2024-01-18,Real Estate
AI13630,71048,EN,Master,0,"TensorFlow, Data Visualization, AWS",2025-03-17,Education
AI13631,183262,SE,Bachelor,6,"R, Linux, PyTorch, Deep Learning, Kubernetes",2025-04-04,Technology
AI13632,366957,EX,Master,18,"PyTorch, AWS, NLP, Computer Vision",2024-12-07,Retail
AI13633,201400,EX,PhD,19,"Tableau, Data Visualization, Hadoop, Deep Learning, MLOps",2024-12-14,Consulting
AI13634,149863,EX,Master,11,"Python, TensorFlow, Azure",2024-08-08,Healthcare
AI13635,248026,EX,Associate,16,"Statistics, SQL, Mathematics",2024-03-23,Education
AI13636,111469,EX,Master,18,"Scala, Hadoop, Deep Learning, GCP, Computer Vision",2024-02-11,Retail
AI13637,66729,EN,Associate,0,"Java, AWS, R, Data Visualization",2024-11-06,Automotive
AI13638,129674,EN,Master,0,"Data Visualization, Linux, SQL, Scala",2025-04-03,Energy
AI13639,101785,EN,Master,0,"Python, Azure, Deep Learning, Mathematics",2025-03-27,Energy
AI13640,46267,EN,PhD,1,"Python, SQL, Linux, TensorFlow, Kubernetes",2025-01-30,Retail
AI13641,210154,SE,Bachelor,9,"Spark, Java, Data Visualization, Kubernetes, Git",2024-02-05,Real Estate
AI13642,57889,EN,Associate,1,"MLOps, PyTorch, AWS, Hadoop, TensorFlow",2024-06-16,Real Estate
AI13643,147814,SE,Master,6,"Hadoop, Python, NLP, Docker, Git",2025-02-25,Transportation
AI13644,200688,EX,Master,10,"Computer Vision, Linux, Scala, MLOps, Deep Learning",2024-02-05,Manufacturing
AI13645,152336,SE,PhD,6,"Spark, Docker, Hadoop, NLP, Java",2024-01-30,Technology
AI13646,123709,MI,Bachelor,4,"R, TensorFlow, GCP, Computer Vision, Java",2024-07-01,Technology
AI13647,121041,SE,Associate,7,"Scala, SQL, MLOps, Java",2025-02-20,Consulting
AI13648,104566,MI,PhD,2,"Kubernetes, Linux, MLOps, Python, TensorFlow",2024-09-05,Energy
AI13649,87654,MI,PhD,2,"Tableau, PyTorch, Scala",2024-01-27,Government
AI13650,53914,MI,PhD,4,"Spark, Deep Learning, Azure",2025-04-24,Media
AI13651,142695,EX,PhD,11,"R, Git, Computer Vision, SQL, MLOps",2024-01-21,Finance
AI13652,133953,SE,Master,9,"Python, Spark, Mathematics, Java, Statistics",2024-06-05,Real Estate
AI13653,68325,MI,PhD,2,"Tableau, Mathematics, Python, Deep Learning",2024-03-05,Government
AI13654,266756,EX,PhD,18,"GCP, PyTorch, Hadoop",2024-06-15,Finance
AI13655,77739,MI,Associate,4,"SQL, Mathematics, Python",2024-11-26,Energy
AI13656,53492,MI,Associate,3,"Deep Learning, Tableau, Linux, SQL",2024-02-16,Transportation
AI13657,67516,EN,PhD,0,"Mathematics, Docker, Git",2024-08-14,Technology
